CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,BalanceToSalary,ZeroBalance,ProductsPerYear,EngagementProducts,AgeTenure,CreditScorePerAge,ChurnProbability,ActualChurn,PredictedChurn,RiskTier
705,44,10,106731.58,1,1,0,137419.87,FALSE,TRUE,FALSE,TRUE,FALSE,0.776676643,0,0.090909091,0,440,16.02272727,0.7784552,1,1,High
702,39,8,0,2,1,0,99654.13,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.222222222,0,312,18,0.020224338,0,0,Low
688,46,0,74458.25,1,0,1,6866.31,FALSE,TRUE,FALSE,TRUE,FALSE,10.84241865,0,1,1,0,14.95652174,0.5961282,0,1,  Medium-High
701,29,2,0,2,1,0,176943.59,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.666666667,0,58,24.17241379,0.01101085,0,0,Low
621,26,2,75237.54,1,0,1,44220.4,TRUE,FALSE,FALSE,FALSE,TRUE,1.701383041,0,0.333333333,1,52,23.88461538,0.033545945,0,0,Low
595,39,7,120962.13,1,0,0,23305.01,TRUE,FALSE,FALSE,TRUE,FALSE,5.190168974,0,0.125,0,273,15.25641026,0.13827816,0,0,Low
717,38,7,97459.06,1,0,0,189175.71,TRUE,FALSE,FALSE,FALSE,TRUE,0.515174727,0,0.125,0,266,18.86842105,0.13690315,0,0,Low
503,37,6,0,2,0,0,136506.86,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,0,222,13.59459459,0.014645615,0,0,Low
576,46,4,137367.94,1,1,1,33450.11,FALSE,TRUE,FALSE,FALSE,TRUE,4.106528602,0,0.2,1,184,12.52173913,0.5202362,0,1,  Medium-High
760,51,2,100946.71,1,0,0,179614.8,TRUE,FALSE,FALSE,TRUE,FALSE,0.562014645,0,0.333333333,0,102,14.90196078,0.7736386,1,1,High
841,32,2,117070.21,1,1,0,113482.2,FALSE,TRUE,FALSE,FALSE,TRUE,1.031608291,0,0.333333333,0,64,26.28125,0.2503318,0,0,Low
694,37,10,143835.47,1,0,1,33326.71,TRUE,FALSE,FALSE,FALSE,TRUE,4.315792174,0,0.090909091,1,370,18.75675676,0.06390916,0,0,Low
850,39,6,206014.94,2,0,1,42774.84,FALSE,FALSE,TRUE,FALSE,TRUE,4.816151828,0,0.285714286,2,234,21.79487179,0.12079982,1,0,Low
689,57,4,0,2,1,0,136649.8,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.4,0,228,12.0877193,0.48713428,1,0,Medium
521,39,3,146408.68,1,0,0,72993.67,FALSE,FALSE,TRUE,TRUE,FALSE,2.005744803,0,0.25,0,117,13.35897436,0.21734321,0,0,Low
850,36,0,0,2,1,0,141242.57,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,2,0,0,23.61111111,0.036665212,0,0,Low
656,41,6,101179.23,2,1,1,35230.61,FALSE,FALSE,TRUE,TRUE,FALSE,2.871831006,0,0.285714286,2,246,16,0.09855912,0,0,Low
665,23,9,143672.9,1,1,1,115147.33,TRUE,FALSE,FALSE,TRUE,FALSE,1.247720223,0,0.1,1,207,28.91304348,0.03483317,0,0,Low
748,40,4,0,2,1,0,132368.47,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.4,0,160,18.7,0.04695522,0,0,Low
850,68,5,169445.4,1,1,1,186335.07,TRUE,FALSE,FALSE,FALSE,TRUE,0.909353728,0,0.166666667,1,340,12.5,0.05731395,0,0,Low
753,36,7,128518.98,1,1,1,44567.83,TRUE,FALSE,FALSE,TRUE,FALSE,2.883606772,0,0.125,1,252,20.91666667,0.071683496,1,0,Low
656,50,7,0,2,0,1,72143.44,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,2,350,13.12,0.04336663,0,0,Low
687,50,5,0,2,1,0,110230.4,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.333333333,0,250,13.74,0.18315257,0,0,Low
636,33,0,0,1,1,0,92277.47,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0,19.27272727,0.24509495,1,0,Low
774,53,4,113709.28,1,1,1,153887.93,TRUE,FALSE,FALSE,FALSE,TRUE,0.738904871,0,0.2,1,212,14.60377358,0.25558487,1,0,Low
577,31,6,0,1,1,1,196395.25,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.142857143,1,186,18.61290323,0.25351375,0,0,Low
531,47,6,0,1,0,0,194998.34,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.142857143,0,282,11.29787234,0.8649009,1,1,High
794,56,9,96951.21,1,1,1,71776.76,TRUE,FALSE,FALSE,FALSE,TRUE,1.350713787,0,0.1,1,504,14.17857143,0.17778352,0,0,Low
713,47,1,0,1,1,0,107825.08,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.5,0,47,15.17021277,0.8482414,1,1,High
569,51,3,0,3,1,0,75084.96,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.75,0,153,11.15686275,0.8835306,1,1,High
827,38,5,0,2,0,0,103305.01,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,0,190,21.76315789,0.012141014,0,0,Low
613,38,9,126265.88,2,0,0,15859.95,FALSE,TRUE,FALSE,FALSE,TRUE,7.960801844,0,0.2,0,342,16.13157895,0.104507625,0,0,Low
660,24,5,85089.3,1,1,1,71638,FALSE,TRUE,FALSE,FALSE,TRUE,1.187751085,0,0.166666667,1,120,27.5,0.035201855,0,0,Low
608,28,4,0,2,1,0,10899.63,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.4,0,112,21.71428571,0.024012674,1,0,Low
737,45,10,0,2,1,0,1364.54,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.181818182,0,450,16.37777778,0.06323208,0,0,Low
608,38,8,103653.51,2,1,1,137079.86,FALSE,TRUE,FALSE,TRUE,FALSE,0.75614867,0,0.222222222,2,304,16,0.13447331,0,0,Low
535,38,8,85982.07,1,1,0,9238.35,TRUE,FALSE,FALSE,FALSE,TRUE,9.306073479,0,0.111111111,0,304,14.07894737,0.09170529,0,0,Low
807,60,1,72948.58,2,1,1,17355.36,FALSE,TRUE,FALSE,TRUE,FALSE,4.202988415,0,1,2,60,13.45,0.23832451,0,0,Low
655,37,8,163708.58,2,0,0,76259.23,FALSE,FALSE,TRUE,FALSE,TRUE,2.146709759,0,0.222222222,0,296,17.7027027,0.12629019,0,0,Low
850,43,5,129305.09,2,0,1,19244.58,FALSE,TRUE,FALSE,FALSE,TRUE,6.718690214,0,0.333333333,2,215,19.76744186,0.14941742,0,0,Low
588,37,2,0,2,0,1,187816.59,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.666666667,2,74,15.89189189,0.012535969,0,0,Low
635,29,8,138296.94,2,1,0,141075.51,FALSE,FALSE,TRUE,TRUE,FALSE,0.980297429,0,0.222222222,0,232,21.89655172,0.079473056,0,0,Low
766,28,3,62717.84,2,1,1,13182.43,FALSE,TRUE,FALSE,TRUE,FALSE,4.757323398,0,0.5,2,84,27.35714286,0.025360955,0,0,Low
799,38,2,0,2,1,1,59297.34,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.666666667,2,76,21.02631579,0.005997564,0,0,Low
637,27,7,135842.89,1,1,1,101418.05,FALSE,TRUE,FALSE,TRUE,FALSE,1.339421834,0,0.125,1,189,23.59259259,0.19082575,0,0,Low
603,42,6,0,1,1,1,90437.87,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.142857143,1,252,14.35714286,0.2540266,0,0,Low
641,41,6,0,2,1,0,65396.79,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,246,15.63414634,0.018845478,0,0,Low
508,43,9,0,1,1,0,103726.71,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.1,0,387,11.81395349,0.44456694,0,0,Medium
669,37,1,125529.55,1,1,1,162260.93,TRUE,FALSE,FALSE,FALSE,TRUE,0.773622932,0,0.5,1,37,18.08108108,0.05567185,0,0,Low
554,44,7,85304.27,1,1,1,58076.52,TRUE,FALSE,FALSE,FALSE,TRUE,1.468800148,0,0.125,1,308,12.59090909,0.13567658,0,0,Low
646,52,6,111739.4,2,0,1,68367.18,FALSE,TRUE,FALSE,TRUE,FALSE,1.634377279,0,0.285714286,2,312,12.42307692,0.3356151,0,0,Medium
695,40,7,139022.24,1,0,1,193383.13,FALSE,TRUE,FALSE,FALSE,TRUE,0.718891669,0,0.125,1,280,17.375,0.2193076,0,0,Low
772,34,7,111565.91,1,1,1,121073.23,FALSE,TRUE,FALSE,FALSE,TRUE,0.921467021,0,0.125,1,238,22.70588235,0.1623165,0,0,Low
762,51,3,99286.98,1,0,1,85578.63,TRUE,FALSE,FALSE,TRUE,FALSE,1.160170709,0,0.25,1,153,14.94117647,0.41385487,0,0,Medium
745,28,6,0,2,1,0,154389.18,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,0,168,26.60714286,0.031902432,0,0,Low
466,47,5,102085.72,1,1,1,183536.24,FALSE,TRUE,FALSE,TRUE,FALSE,0.55621257,0,0.166666667,1,235,9.914893617,0.6758169,1,1,  Medium-High
642,55,7,0,2,1,1,101515.76,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,385,11.67272727,0.06272351,0,0,Low
735,41,7,74135.85,1,1,1,11783.1,TRUE,FALSE,FALSE,FALSE,TRUE,6.291176246,0,0.125,1,287,17.92682927,0.11361298,1,0,Low
691,30,9,0,2,0,1,10963.04,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.2,2,270,23.03333333,0.010160144,0,0,Low
705,50,4,77065.9,2,0,1,145159.26,TRUE,FALSE,FALSE,TRUE,FALSE,0.53090219,0,0.4,2,200,14.1,0.40322056,0,0,Medium
850,34,3,129668.43,2,1,1,88743.99,FALSE,TRUE,FALSE,TRUE,FALSE,1.461135215,0,0.5,2,102,25,0.010897999,0,0,Low
744,43,10,147832.15,1,0,1,24234.11,TRUE,FALSE,FALSE,TRUE,FALSE,6.099916609,0,0.090909091,1,430,17.30232558,0.32082787,0,0,Medium
420,31,1,108377.75,2,1,1,9904.63,FALSE,TRUE,FALSE,TRUE,FALSE,10.94102546,0,1,2,31,13.5483871,0.25914633,0,0,Low
702,29,6,149218.39,1,1,1,9633.01,TRUE,FALSE,FALSE,TRUE,FALSE,15.48871031,0,0.142857143,1,174,24.20689655,0.054843776,0,0,Low
612,47,6,130024.87,1,1,1,45750.21,FALSE,TRUE,FALSE,TRUE,FALSE,2.841998496,0,0.142857143,1,282,13.0212766,0.629177,1,1,  Medium-High
670,33,8,126679.69,1,1,1,39451.09,TRUE,FALSE,FALSE,FALSE,TRUE,3.210975388,0,0.111111111,1,264,20.3030303,0.039247647,0,0,Low
612,43,4,139496.35,2,1,1,77128.23,TRUE,FALSE,FALSE,TRUE,FALSE,1.808605505,0,0.4,2,172,14.23255814,0.12746736,0,0,Low
543,31,4,138317.94,1,0,0,61843.73,TRUE,FALSE,FALSE,TRUE,FALSE,2.236535595,0,0.2,0,124,17.51612903,0.116171524,0,0,Low
584,38,9,104584.16,1,1,0,176678.72,TRUE,FALSE,FALSE,FALSE,TRUE,0.591942075,0,0.1,0,342,15.36842105,0.101677306,0,0,Low
553,27,3,0,2,0,0,159800.16,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.5,0,81,20.48148148,0.027729508,0,0,Low
611,61,3,131583.59,4,0,1,66238.23,TRUE,FALSE,FALSE,TRUE,FALSE,1.986490332,0,1,4,183,10.01639344,0.97890526,1,1,High
661,51,6,146606.6,1,1,1,68021.9,TRUE,FALSE,FALSE,FALSE,TRUE,2.155253598,0,0.142857143,1,306,12.96078431,0.22570966,0,0,Low
850,31,3,0,2,1,0,121866.87,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,0,93,27.41935484,0.011146194,0,0,Low
842,37,4,132446.08,2,1,0,87071.18,TRUE,FALSE,FALSE,TRUE,FALSE,1.521106742,0,0.4,0,148,22.75675676,0.042987082,1,0,Low
511,27,8,0,2,1,1,49089.36,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,2,216,18.92592593,0.010715305,0,0,Low
516,31,3,0,2,1,0,124202.26,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.5,0,93,16.64516129,0.031152869,0,0,Low
493,48,7,0,2,1,0,48545.1,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.25,0,336,10.27083333,0.21432468,0,0,Low
850,37,4,137204.77,1,1,1,28865.59,FALSE,FALSE,TRUE,FALSE,TRUE,4.753064702,0,0.2,1,148,22.97297297,0.067562416,0,0,Low
567,29,8,0,2,1,0,156125.72,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.222222222,0,232,19.55172414,0.011744523,0,0,Low
679,34,7,160515.37,1,1,0,121904.14,TRUE,FALSE,FALSE,FALSE,TRUE,1.316723561,0,0.125,0,238,19.97058824,0.07553724,0,0,Low
572,19,1,138657.08,1,1,1,16161.82,FALSE,TRUE,FALSE,TRUE,FALSE,8.578767814,0,0.5,1,19,30.10526316,0.09072093,0,0,Low
606,36,0,94153.56,1,0,1,120138.27,FALSE,FALSE,TRUE,FALSE,TRUE,0.783703447,0,1,1,0,16.83333333,0.08070357,0,0,Low
797,24,5,0,2,1,0,182257.61,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,0,120,33.20833333,0.016384102,0,0,Low
675,36,7,89409.95,1,1,1,149399.7,FALSE,TRUE,FALSE,FALSE,TRUE,0.59845737,0,0.125,1,252,18.75,0.091740854,0,0,Low
591,44,10,113581.98,1,1,0,1985.41,FALSE,TRUE,FALSE,TRUE,FALSE,57.17952487,0,0.090909091,0,440,13.43181818,0.7599816,0,1,High
671,45,2,106376.85,1,0,1,158264.62,TRUE,FALSE,FALSE,FALSE,TRUE,0.67214124,0,0.333333333,1,90,14.91111111,0.21354644,0,0,Low
731,37,8,0,2,1,1,170338.35,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,2,296,19.75675676,0.010803401,0,0,Low
701,43,2,0,2,1,1,165303.79,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.666666667,2,86,16.30232558,0.0139259,0,0,Low
662,72,7,140301.72,1,0,1,179258.67,FALSE,FALSE,TRUE,TRUE,FALSE,0.782673091,0,0.125,1,504,9.194444444,0.050218794,0,0,Low
496,59,7,91680.1,2,1,0,163141.18,FALSE,TRUE,FALSE,TRUE,FALSE,0.561964417,0,0.25,0,413,8.406779661,0.9057411,1,1,High
811,52,10,76915.4,1,0,0,146359.81,FALSE,TRUE,FALSE,FALSE,TRUE,0.525519092,0,0.090909091,0,520,15.59615385,0.66750693,1,1,  Medium-High
638,42,8,145177.84,1,1,0,193471.74,FALSE,TRUE,FALSE,FALSE,TRUE,0.750378787,0,0.111111111,0,336,15.19047619,0.3545309,1,0,Medium
495,34,9,117160.32,1,1,1,116069.24,FALSE,TRUE,FALSE,TRUE,FALSE,1.009391555,0,0.1,1,306,14.55882353,0.17314366,1,0,Low
622,40,4,99799.76,2,1,0,197372.13,TRUE,FALSE,FALSE,FALSE,TRUE,0.505640053,0,0.4,0,160,15.55,0.035628997,0,0,Low
607,29,7,102609,1,1,0,163257.44,FALSE,TRUE,FALSE,FALSE,TRUE,0.628506557,0,0.125,0,203,20.93103448,0.16728862,0,0,Low
786,24,2,120135.55,2,1,1,125449.47,FALSE,TRUE,FALSE,FALSE,TRUE,0.957633319,0,0.666666667,2,48,32.75,0.021750575,0,0,Low
798,49,5,132571.67,1,1,1,31686.33,FALSE,TRUE,FALSE,TRUE,FALSE,4.183743787,0,0.166666667,1,245,16.28571429,0.721915,1,1,  Medium-High
559,49,2,147069.78,1,1,0,120540.83,TRUE,FALSE,FALSE,FALSE,TRUE,1.220072567,0,0.333333333,0,98,11.40816327,0.5310534,1,1,  Medium-High
816,34,2,108410.87,2,1,0,102908.91,FALSE,TRUE,FALSE,TRUE,FALSE,1.053454133,0,0.666666667,0,68,24,0.07505549,0,0,Low
682,40,4,0,2,1,1,140745.91,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.4,2,160,17.05,0.010450484,0,0,Low
533,47,9,83347.25,1,1,1,137696.25,TRUE,FALSE,FALSE,FALSE,TRUE,0.605293497,0,0.1,1,423,11.34042553,0.2655977,0,0,Low
651,40,1,134760.21,2,0,0,174434.06,FALSE,TRUE,FALSE,FALSE,TRUE,0.772552318,0,1,0,40,16.275,0.10590821,1,0,Low
395,34,5,106011.59,1,1,1,17376.57,FALSE,TRUE,FALSE,TRUE,FALSE,6.10048413,0,0.166666667,1,170,11.61764706,0.46593356,1,0,Medium
543,30,6,73481.05,1,1,1,176692.65,FALSE,TRUE,FALSE,FALSE,TRUE,0.415866954,0,0.142857143,1,180,18.1,0.0750959,0,0,Low
731,35,2,127862.93,2,1,0,139083.7,FALSE,TRUE,FALSE,FALSE,TRUE,0.919317006,0,0.666666667,0,70,20.88571429,0.08692436,0,0,Low
739,40,5,149131.03,3,1,1,60036.99,FALSE,TRUE,FALSE,FALSE,TRUE,2.483944416,0,0.5,3,200,18.475,0.96634257,1,1,High
595,30,5,100683.54,1,1,1,178361.04,FALSE,FALSE,TRUE,TRUE,FALSE,0.564489731,0,0.166666667,1,150,19.83333333,0.12008811,0,0,Low
664,53,7,187602.18,1,1,0,186392.99,FALSE,FALSE,TRUE,TRUE,FALSE,1.006481915,0,0.125,0,371,12.52830189,0.8990044,1,1,High
639,27,2,0,2,0,0,125244.18,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,0,54,23.66666667,0.02840836,0,0,Low
683,38,5,127616.56,1,1,0,123846.07,TRUE,FALSE,FALSE,TRUE,FALSE,1.030436651,0,0.166666667,0,190,17.97368421,0.13997178,0,0,Low
769,73,1,0,1,1,1,29792.11,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.5,1,73,10.53424658,0.09523892,0,0,Low
593,32,3,0,2,1,1,151978.36,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.5,2,96,18.53125,0.033777162,0,0,Low
624,45,3,68639.57,1,1,0,168002.31,TRUE,FALSE,FALSE,TRUE,FALSE,0.408560819,0,0.25,0,135,13.86666667,0.5761736,1,1,  Medium-High
612,62,0,167026.61,2,1,1,192892.05,FALSE,FALSE,TRUE,TRUE,FALSE,0.865902685,0,2,2,0,9.870967742,0.35495982,0,0,Medium
548,29,4,0,2,0,1,48673.18,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,2,116,18.89655172,0.024034144,0,0,Low
525,25,10,0,2,1,0,69361.95,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.181818182,0,250,21,0.015828758,0,0,Low
805,31,4,0,2,1,0,4798.12,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,0,124,25.96774194,0.024965707,0,0,Low
465,33,6,0,2,1,1,95500.98,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.285714286,2,198,14.09090909,0.016958173,0,0,Low
706,46,4,105214.58,1,1,0,108699.59,FALSE,TRUE,FALSE,TRUE,FALSE,0.967930165,0,0.2,0,184,15.34782609,0.6967959,1,1,  Medium-High
649,70,9,116854.71,2,0,1,107125.79,FALSE,TRUE,FALSE,FALSE,TRUE,1.090807537,0,0.2,2,630,9.271428571,0.07908844,0,0,Low
507,36,4,83543.37,1,0,0,140134.43,TRUE,FALSE,FALSE,FALSE,TRUE,0.596161656,0,0.2,0,144,14.08333333,0.105839774,0,0,Low
561,27,9,135637,1,1,0,153080.4,TRUE,FALSE,FALSE,TRUE,FALSE,0.886044941,0,0.1,0,243,20.77777778,0.099075176,1,0,Low
648,39,6,130694.89,2,1,1,153955.38,TRUE,FALSE,FALSE,TRUE,FALSE,0.848908567,0,0.285714286,2,234,16.61538462,0.1173654,1,0,Low
579,29,10,73194.52,2,1,1,129209.09,TRUE,FALSE,FALSE,TRUE,FALSE,0.566476813,0,0.181818182,2,290,19.96551724,0.05235975,0,0,Low
650,46,9,149003.76,2,1,0,176902.83,FALSE,TRUE,FALSE,TRUE,FALSE,0.842286795,0,0.2,0,414,14.13043478,0.43049645,0,0,Medium
501,24,4,130806.42,2,1,0,80241.14,FALSE,TRUE,FALSE,FALSE,TRUE,1.630146205,0,0.4,0,96,20.875,0.045522068,0,0,Low
535,38,8,0,2,1,0,136620.64,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.222222222,0,304,14.07894737,0.081859,0,0,Low
718,35,8,0,2,1,0,94820.85,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,0,280,20.51428571,0.014658283,0,0,Low
505,34,10,104498.79,1,0,1,126451.14,TRUE,FALSE,FALSE,FALSE,TRUE,0.826390048,0,0.090909091,1,340,14.85294118,0.03247772,0,0,Low
631,33,7,0,1,1,1,58043.02,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.125,1,231,19.12121212,0.11157388,1,0,Low
473,25,6,110666.42,2,0,0,46758.42,TRUE,FALSE,FALSE,TRUE,FALSE,2.366719262,0,0.285714286,0,150,18.92,0.037891775,0,0,Low
611,34,4,0,2,1,0,170950.58,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.4,0,136,17.97058824,0.01158874,0,0,Low
477,57,9,114023.64,2,1,1,71167.17,TRUE,FALSE,FALSE,TRUE,FALSE,1.60217187,0,0.2,2,513,8.368421053,0.23497607,1,0,Low
695,36,4,161533,1,1,0,100940.91,TRUE,FALSE,FALSE,FALSE,TRUE,1.600257019,0,0.2,0,144,19.30555556,0.08842737,0,0,Low
581,50,4,0,2,1,1,80701.72,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.4,2,200,11.62,0.046352968,0,0,Low
610,50,5,130554.51,3,1,0,184758.17,FALSE,FALSE,TRUE,TRUE,FALSE,0.70661992,0,0.5,0,250,12.2,0.99084514,1,1,High
636,48,1,170833.46,1,1,0,110510.28,TRUE,FALSE,FALSE,TRUE,FALSE,1.545846361,0,0.5,0,48,13.25,0.7048027,1,1,  Medium-High
687,35,1,125141.24,2,1,1,148537.07,FALSE,TRUE,FALSE,FALSE,TRUE,0.84248597,0,1,2,35,19.62857143,0.039133936,0,0,Low
477,22,5,82559.42,2,0,0,163112.9,TRUE,FALSE,FALSE,FALSE,TRUE,0.506145828,0,0.333333333,0,110,21.68181818,0.016205767,1,0,Low
494,37,5,107106.33,2,1,0,172063.09,FALSE,TRUE,FALSE,FALSE,TRUE,0.622479275,0,0.333333333,0,185,13.35135135,0.11360998,0,0,Low
704,44,9,153656.85,1,1,0,158742.81,FALSE,FALSE,TRUE,TRUE,FALSE,0.967954908,0,0.1,0,396,16,0.40808833,0,0,Medium
484,29,4,130114.39,1,1,0,164017.89,TRUE,FALSE,FALSE,TRUE,FALSE,0.793289053,0,0.2,0,116,16.68965517,0.11870665,0,0,Low
537,39,3,135309.36,1,1,0,31728.86,FALSE,TRUE,FALSE,FALSE,TRUE,4.264417177,0,0.25,0,117,13.76923077,0.43633285,1,0,Medium
548,37,9,0,2,0,0,98029.58,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.2,0,333,14.81081081,0.06914119,0,0,Low
748,60,3,0,2,1,1,78194.37,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.5,2,180,12.46666667,0.028127579,0,0,Low
695,44,8,0,2,1,1,70974.13,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.222222222,2,352,15.79545455,0.020760512,0,0,Low
702,23,7,98775.23,1,1,0,114603.96,FALSE,TRUE,FALSE,TRUE,FALSE,0.861875699,0,0.125,0,161,30.52173913,0.25791574,0,0,Low
585,40,7,0,2,0,0,146156.98,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,0,280,14.625,0.018138677,0,0,Low
706,38,5,163034.82,2,1,1,135662.17,FALSE,TRUE,FALSE,FALSE,TRUE,1.201761834,0,0.333333333,2,190,18.57894737,0.045642808,0,0,Low
850,39,7,79259.99,1,0,1,186910.74,TRUE,FALSE,FALSE,TRUE,FALSE,0.424050357,0,0.125,1,273,21.79487179,0.14055303,0,0,Low
712,42,1,87842.98,1,0,0,92223.59,TRUE,FALSE,FALSE,TRUE,FALSE,0.952489786,0,0.5,0,42,16.95238095,0.3332672,0,0,Medium
518,38,10,84764.79,1,1,1,162253.9,TRUE,FALSE,FALSE,TRUE,FALSE,0.522417443,0,0.090909091,1,380,13.63157895,0.1842724,0,0,Low
569,35,4,93934.63,1,1,0,184748.23,TRUE,FALSE,FALSE,TRUE,FALSE,0.508443959,0,0.2,0,140,16.25714286,0.19223697,0,0,Low
721,32,10,0,1,1,0,136119.96,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.090909091,0,320,22.53125,0.2684502,1,0,Low
605,39,3,0,2,1,0,199390.45,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,0,117,15.51282051,0.017594118,0,0,Low
738,49,3,0,3,1,1,65066.48,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.75,3,147,15.06122449,0.8873818,1,1,High
662,22,2,126362.57,2,1,1,97382.8,TRUE,FALSE,FALSE,TRUE,FALSE,1.2975728,0,0.666666667,2,44,30.09090909,0.021060556,0,0,Low
841,27,8,0,1,1,0,171922.72,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.111111111,0,216,31.14814815,0.11700539,0,0,Low
703,45,7,0,2,1,1,68831.72,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,315,15.62222222,0.055438694,0,0,Low
651,44,2,0,3,1,0,102530.35,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1,0,88,14.79545455,0.92351294,1,1,High
565,33,8,130368.31,2,1,0,105642.43,FALSE,TRUE,FALSE,FALSE,TRUE,1.234040867,0,0.222222222,0,264,17.12121212,0.070344456,0,0,Low
565,44,1,0,2,0,1,89602.81,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,1,2,44,12.84090909,0.0468095,0,0,Low
521,38,6,0,2,1,0,51454.06,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,228,13.71052632,0.030810602,0,0,Low
714,40,9,46520.69,1,1,1,96687.25,TRUE,FALSE,FALSE,FALSE,TRUE,0.48114109,0,0.1,1,360,17.85,0.15632258,0,0,Low
636,28,2,115265.14,1,0,0,191627.85,FALSE,TRUE,FALSE,TRUE,FALSE,0.601502018,0,0.333333333,0,56,22.71428571,0.43493244,0,0,Medium
456,32,9,133060.63,1,1,1,125167.92,FALSE,TRUE,FALSE,FALSE,TRUE,1.063048479,0,0.1,1,288,14.25,0.13184957,0,0,Low
686,39,3,111695.62,1,0,0,136643.84,TRUE,FALSE,FALSE,TRUE,FALSE,0.817415572,0,0.25,0,117,17.58974359,0.18233919,0,0,Low
548,32,2,98986.28,1,1,1,55867.38,FALSE,TRUE,FALSE,FALSE,TRUE,1.77177645,0,0.333333333,1,64,17.125,0.102611594,0,0,Low
554,44,9,135814.7,2,0,0,115091.38,TRUE,FALSE,FALSE,TRUE,FALSE,1.180049452,0,0.2,0,396,12.59090909,0.18798761,0,0,Low
649,41,2,125785.23,1,1,1,70523.92,TRUE,FALSE,FALSE,TRUE,FALSE,1.783557216,0,0.333333333,1,82,15.82926829,0.14491858,0,0,Low
750,38,1,0,2,1,0,47764.99,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,1,0,38,19.73684211,0.045296904,0,0,Low
724,41,4,142880.28,3,0,0,185541.2,FALSE,FALSE,TRUE,TRUE,FALSE,0.770068912,0,0.6,0,164,17.65853659,0.962191,1,1,High
